Operação,Tipo,No. Invoice,Incoterm,Origem,ID País Destino,Local Destino,ID Operador Logístico,Doc. Embarque (AWB / BL),Peso (kg),Volume (cbm),Tipo de serviço,Data da Coleta,Data da Entrega,Prazo Realizado,Prazo Contratado,Cód. Exceção
Importação,Aéreo,987687,EXW,HU-Hungary,BR,Campinas,1146,954-783175,7.0,0.045,STANDARD,12/04/2023,22/04/2023,10,4,
Importação,Aéreo,987688,EXW,HU-Hungary,BR,Campinas,1146,954-783176,32.1,0.027,STANDARD,12/04/2023,18/04/2023,6,4,
Importação,Aéreo,987689,EXW,HU-Hungary,BR,Campinas,1146,954-783177,2738.0,6.72,STANDARD,12/04/2023,15/04/2023,3,4,
Importação,Aéreo,987690,EXW,HU-Hungary,BR,Campinas,1146,954-783178,75.7,0.672,STANDARD,12/04/2023,15/04/2023,3,4,
Importação,Aéreo,987691,FOB,HU-Hungary,BR,Campinas,1146,954-783179,505.0,2.035,STANDARD,12/04/2023,15/04/2023,3,4,
Importação,Aéreo,987692,EXW,HU-Hungary,BR,Campinas,1146,954-783180,7.7,0.011,STANDARD,12/04/2023,15/04/2023,3,4,E02
Importação,Aéreo,987693,EXW,HU-Hungary,BR,Campinas,1146,954-783181,17.0,0.06,STANDARD,12/04/2023,17/04/2023,5,4,
Importação,Aéreo,987694,EXW,DE-Germany,BR,Campinas,1146,954-783182,53.1,0.263,STANDARD,12/04/2023,18/04/2023,6,4,
Importação,Aéreo,987695,FOB,DE-Germany,BR,Campinas,1146,954-783183,7.0,0.048,STANDARD,12/04/2023,15/04/2023,3,4,
Importação,Aéreo,987696,EXW,DE-Germany,BR,Campinas,1146,954-783184,9.5,0.029,STANDARD,12/04/2023,18/04/2023,6,4,
Importação,Aéreo,987697,EXW,DE-Germany,BR,Campinas,1146,954-783185,65.0,0.341,STANDARD,12/04/2023,15/04/2023,3,4,
Importação,Aéreo,987698,EXW,DE-Germany,BR,Campinas,1146,954-783186,49.0,0.104,STANDARD,12/04/2023,26/04/2023,14,4,
Importação,Aéreo,987699,EXW,DE-Germany,BR,Campinas,1146,954-783187,1.8,0.022,STANDARD,12/04/2023,17/04/2023,5,4,
Importação,Aéreo,987700,EXW,CH-Switzerland,BR,Campinas,1146,954-783188,7.2,0.04,STANDARD,12/04/2023,18/04/2023,6,3,
Importação,Aéreo,987701,EXW,DE-Germany,BR,Campinas,1146,954-783189,2.2,0.015,STANDARD,13/04/2023,18/04/2023,5,4,
Importação,Aéreo,987702,EXW,DE-Germany,BR,Campinas,1146,954-783190,2034.9,3.533,STANDARD,13/04/2023,18/04/2023,5,4,
Importação,Aéreo,987703,EXW,DE-Germany,BR,Campinas,1146,954-783191,1441.8,2.654,STANDARD,13/04/2023,18/04/2023,5,4,
Importação,Aéreo,987704,EXW,DE-Germany,BR,Campinas,1146,954-783192,12.0,0.336,STANDARD,13/04/2023,20/04/2023,7,4,
Importação,Aéreo,987705,EXW,HU-Hungary,BR,Campinas,1146,954-783193,8.0,0.014,STANDARD,13/04/2023,20/04/2023,7,4,
Importação,Aéreo,987706,EXW,HU-Hungary,BR,Campinas,1146,954-783194,128.0,0.583,STANDARD,13/04/2023,18/04/2023,5,4,
Importação,Aéreo,987707,EXW,HU-Hungary,BR,Campinas,1146,954-783195,17.0,0.259,STANDARD,13/04/2023,18/04/2023,5,4,
Importação,Aéreo,987708,EXW,DE-Germany,BR,Campinas,1146,954-783196,405.0,3.6,STANDARD,13/04/2023,15/04/2023,2,4,
Importação,Aéreo,987709,FOB,DE-Germany,BR,Campinas,1146,954-783197,0.3,0.007,STANDARD,13/04/2023,17/04/2023,4,4,
Importação,Aéreo,987710,EXW,IT-Italy,BR,Sao Paulo,1147,954-783198,25.0,0.24,STANDARD,13/04/2023,21/04/2023,8,6,
Importação,Aéreo,987711,EXW,IT-Italy,BR,Sao Paulo,1147,954-783199,0.1,0.002,STANDARD,13/04/2023,21/04/2023,8,6,
Importação,Aéreo,987712,EXW,IT-Italy,BR,Sao Paulo,1147,954-783200,0.4,0.002,STANDARD,13/04/2023,21/04/2023,8,6,
Importação,Aéreo,987713,EXW,IT-Italy,BR,Sao Paulo,1147,954-783201,0.4,0.002,STANDARD,13/04/2023,21/04/2023,8,6,
Importação,Aéreo,987714,EXW,FR-France,BR,Sao Paulo,1147,954-783202,9.2,0.048,STANDARD,14/04/2023,17/04/2023,3,6,
Importação,Aéreo,987715,EXW,FR-France,BR,Sao Paulo,1147,954-783203,7.51,0.068,STANDARD,14/04/2023,17/04/2023,3,6,
Importação,Aéreo,987716,EXW,DE-Germany,BR,Curitiba,1146,954-783204,64.5,0.336,STANDARD,14/04/2023,18/04/2023,4,5,
Importação,Aéreo,987717,EXW,DE-Germany,BR,Campinas,1146,954-783205,139.0,0.407,STANDARD,14/04/2023,17/04/2023,3,4,
Importação,Aéreo,987718,EXW,DE-Germany,BR,Campinas,1146,954-783206,170.0,0.768,STANDARD,14/04/2023,17/04/2023,3,4,
Importação,Aéreo,987719,EXW,DE-Germany,BR,Campinas,1146,954-783207,108.0,0.12,STANDARD,14/04/2023,20/04/2023,6,4,
Importação,Aéreo,987720,EXW,DE-Germany,BR,Campinas,1146,954-783208,20.5,0.066,STANDARD,14/04/2023,17/04/2023,3,4,
Importação,Aéreo,987721,FOB,HU-Hungary,BR,Campinas,1146,954-783209,35.5,0.211,STANDARD,14/04/2023,15/04/2023,1,3,
Importação,Aéreo,987722,EXW,HU-Hungary,BR,Campinas,1146,954-783210,73.0,0.043,STANDARD,14/04/2023,17/04/2023,3,4,
Importação,Aéreo,987723,EXW,DE-Germany,BR,Campinas,1146,954-783211,24.6,0.288,STANDARD,14/04/2023,21/04/2023,7,4,
Importação,Aéreo,987724,EXW,DE-Germany,BR,Campinas,1146,954-783212,7.0,0.009,STANDARD,14/04/2023,17/04/2023,3,4,
Importação,Aéreo,987725,EXW,DE-Germany,BR,Campinas,1146,954-783213,1.7,0.018,STANDARD,14/04/2023,17/04/2023,3,4,
Importação,Aéreo,987726,EXW,DE-Germany,BR,Campinas,1146,954-783214,110.0,0.55,STANDARD,14/04/2023,17/04/2023,3,4,
Importação,Aéreo,987727,EXW,DE-Germany,BR,Campinas,1146,954-783215,0.9,0.009,STANDARD,14/04/2023,17/04/2023,3,4,
Importação,Aéreo,987728,EXW,DE-Germany,BR,Campinas,1146,954-783216,1758.0,2.856,STANDARD,14/04/2023,17/04/2023,3,4,
Importação,Aéreo,987729,EXW,DE-Germany,BR,Campinas,1146,954-783217,187.0,0.407,STANDARD,14/04/2023,17/04/2023,3,4,
Importação,Aéreo,987730,FOB,DE-Germany,BR,Campinas,1146,954-783218,13.6,0.012,STANDARD,14/04/2023,17/04/2023,3,4,
Importação,Aéreo,987731,EXW,DE-Germany,BR,Campinas,1146,954-783219,45.0,0.322,STANDARD,14/04/2023,17/04/2023,3,4,
Importação,Aéreo,987732,EXW,DE-Germany,BR,Campinas,1146,954-783220,22.7,0.097,STANDARD,14/04/2023,17/04/2023,3,4,
Importação,Aéreo,987733,EXW,DE-Germany,BR,Campinas,1146,954-783221,226.0,2.061,STANDARD,14/04/2023,17/04/2023,3,4,
Importação,Aéreo,987734,EXW,DE-Germany,BR,Campinas,1146,954-783222,24.1,0.156,STANDARD,14/04/2023,17/04/2023,3,4,
Importação,Aéreo,987735,EXW,DE-Germany,BR,Campinas,1146,954-783223,920.0,1.92,STANDARD,14/04/2023,20/04/2023,6,4,
Importação,Aéreo,987736,EXW,DE-Germany,BR,Campinas,1146,954-783224,108.5,0.247,STANDARD,14/04/2023,17/04/2023,3,4,
Importação,Aéreo,987737,EXW,FR-France,BR,Campinas,1147,954-783225,180.0,0.317,STANDARD,14/04/2023,19/04/2023,5,3,
Importação,Aéreo,987738,EXW,FR-France,BR,Campinas,1147,954-783226,67.0,0.24,STANDARD,14/04/2023,17/04/2023,3,4,
Importação,Aéreo,987739,EXW,ES-Spain,BR,Sao Paulo,1147,954-783227,99.0,0.192,STANDARD,14/04/2023,20/04/2023,6,5,
Importação,Aéreo,987740,EXW,GB-United Kingdom,BR,Campinas,1147,954-783228,192.0,1.831,EMERGENCY,14/04/2023,17/04/2023,3,4,
Importação,Aéreo,987741,EXW,GB-United Kingdom,BR,Campinas,1147,954-783229,192.0,1.831,EMERGENCY,14/04/2023,20/04/2023,6,4,
Importação,Aéreo,987742,EXW,FR-France,BR,Campinas,1147,954-783230,1170.0,1.999,STANDARD,15/04/2023,20/04/2023,5,4,
Importação,Aéreo,987743,EXW,FR-France,BR,Campinas,1147,954-783231,175.5,0.576,STANDARD,15/04/2023,22/04/2023,7,6,
Importação,Aéreo,987744,EXW,DE-Germany,BR,Campinas,1146,954-783232,236.8,0.672,STANDARD,15/04/2023,18/04/2023,3,5,
Importação,Aéreo,987745,EXW,HU-Hungary,BR,Campinas,1146,954-783233,16.0,0.094,STANDARD,15/04/2023,19/04/2023,4,4,E03
Importação,Aéreo,987746,EXW,DE-Germany,BR,Campinas,1146,954-783234,6.0,0.01,STANDARD,15/04/2023,18/04/2023,3,4,
Importação,Aéreo,987747,EXW,HU-Hungary,BR,Campinas,1146,954-783235,72.0,0.264,STANDARD,15/04/2023,17/04/2023,2,4,
Importação,Aéreo,987748,FOB,DE-Germany,BR,Campinas,1146,954-783236,115.0,0.938,STANDARD,15/04/2023,17/04/2023,2,4,
Importação,Aéreo,987749,FOB,DE-Germany,BR,Campinas,1146,954-783237,23.7,0.096,STANDARD,15/04/2023,17/04/2023,2,4,
Importação,Aéreo,987750,EXW,DE-Germany,BR,Campinas,1146,954-783238,116.7,0.178,STANDARD,15/04/2023,20/04/2023,5,4,
Importação,Aéreo,987751,EXW,DE-Germany,BR,Campinas,1146,954-783239,16.0,0.025,STANDARD,15/04/2023,17/04/2023,2,4,
Importação,Aéreo,987752,FOB,DE-Germany,BR,Campinas,1146,954-783240,130.0,0.216,STANDARD,15/04/2023,17/04/2023,2,4,
Importação,Aéreo,987753,EXW,DE-Germany,BR,Campinas,1146,954-783241,236.8,0.672,STANDARD,15/04/2023,20/04/2023,5,4,
Importação,Aéreo,987754,EXW,DE-Germany,BR,Campinas,1146,954-783242,0.9,0.004,STANDARD,15/04/2023,17/04/2023,2,4,
Importação,Aéreo,987755,EXW,DE-Germany,BR,Campinas,1146,954-783243,48.0,0.134,STANDARD,15/04/2023,17/04/2023,2,4,E06
Importação,Aéreo,987756,EXW,DE-Germany,BR,Campinas,1146,954-783244,3885.0,11.52,STANDARD,15/04/2023,19/04/2023,4,4,
Importação,Aéreo,987757,FOB,DE-Germany,BR,Campinas,1146,954-783245,0.3,0.007,STANDARD,15/04/2023,17/04/2023,2,4,
Importação,Aéreo,987758,EXW,DE-Germany,BR,Campinas,1146,954-783246,3.8,0.095,STANDARD,15/04/2023,17/04/2023,2,4,
Importação,Aéreo,987759,EXW,DE-Germany,BR,Campinas,1146,954-783247,135.0,1.2,STANDARD,15/04/2023,20/04/2023,5,4,
Importação,Aéreo,987760,EXW,DE-Germany,BR,Campinas,1146,954-783248,0.6,0.004,STANDARD,15/04/2023,20/04/2023,5,4,
Importação,Aéreo,987761,EXW,FR-France,BR,Campinas,1147,954-783249,314.0,0.874,EMERGENCY,15/04/2023,17/04/2023,2,4,
Importação,Aéreo,987762,EXW,FR-France,BR,Campinas,1147,954-783250,6.7,0.034,STANDARD,15/04/2023,19/04/2023,4,4,
Importação,Aéreo,987763,EXW,FR-France,BR,Sao Paulo,1147,954-783251,157.0,2.472,STANDARD,15/04/2023,20/04/2023,5,4,
Importação,Aéreo,987764,EXW,FR-France,BR,Campinas,1147,954-783252,135.0,1.2,STANDARD,15/04/2023,19/04/2023,4,4,
Importação,Aéreo,987765,EXW,DE-Germany,BR,Campinas,1146,954-783253,32.8,0.12,STANDARD,15/04/2023,18/04/2023,3,3,
Importação,Aéreo,987766,EXW,DE-Germany,BR,Campinas,1146,954-783254,157.0,1.26,STANDARD,15/04/2023,23/04/2023,8,4,
Importação,Aéreo,987767,EXW,DE-Germany,BR,Campinas,1146,954-783255,112.0,1.15,STANDARD,15/04/2023,28/04/2023,13,4,
Importação,Aéreo,987768,EXW,DE-Germany,BR,Sao Paulo,1146,954-783256,39.0,0.312,STANDARD,15/04/2023,20/04/2023,5,3,
Importação,Aéreo,987769,EXW,RO-Romania,BR,Sao Paulo,1148,954-783257,7.0,0.113,STANDARD,15/04/2023,17/04/2023,2,7,
Importação,Aéreo,987770,EXW,RO-Romania,BR,Sao Paulo,1148,954-783258,20.0,0.113,STANDARD,15/04/2023,28/04/2023,13,7,
Importação,Aéreo,987771,EXW,CH-Switzerland,BR,Campinas,1146,954-783259,0.4,0.009,STANDARD,15/04/2023,17/04/2023,2,3,
Importação,Aéreo,987772,EXW,GB-United Kingdom,BR,Sao Paulo,1147,954-783260,12.38,0.065,STANDARD,15/04/2023,20/04/2023,5,4,
Importação,Aéreo,987773,EXW,IT-Italy,BR,Sao Paulo,1147,954-783261,3.3,0.027,STANDARD,16/04/2023,20/04/2023,4,6,
Importação,Aéreo,987774,EXW,GB-United Kingdom,BR,Campinas,1147,954-783262,3.5,0.034,STANDARD,16/04/2023,20/04/2023,4,4,
Importação,Aéreo,987775,EXW,DE-Germany,BR,Campinas,1146,954-783263,4.5,0.072,STANDARD,17/04/2023,27/04/2023,10,5,
Importação,Aéreo,987776,EXW,HU-Hungary,BR,Campinas,1146,954-783264,11.9,0.018,STANDARD,17/04/2023,19/04/2023,2,4,
Importação,Aéreo,987777,EXW,DE-Germany,BR,Campinas,1146,954-783265,1267.0,1.472,STANDARD,18/04/2023,21/04/2023,3,4,
Importação,Aéreo,987778,EXW,DE-Germany,BR,Campinas,1146,954-783266,11.2,0.018,STANDARD,18/04/2023,21/04/2023,3,4,
Importação,Aéreo,987779,EXW,DE-Germany,BR,Campinas,1146,954-783267,17.0,0.13,STANDARD,18/04/2023,20/04/2023,2,4,
Importação,Aéreo,987780,EXW,DE-Germany,BR,Campinas,1146,954-783268,2713.1,4.685,STANDARD,18/04/2023,20/04/2023,2,4,
Importação,Aéreo,987781,EXW,DE-Germany,BR,Campinas,1146,954-783269,4.0,0.007,STANDARD,18/04/2023,20/04/2023,2,4,
Importação,Aéreo,987782,EXW,DE-Germany,BR,Campinas,1146,954-783270,0.3,0.004,STANDARD,18/04/2023,20/04/2023,2,4,
Importação,Aéreo,987783,EXW,DE-Germany,BR,Campinas,1146,954-783271,2.8,0.017,STANDARD,18/04/2023,20/04/2023,2,4,
Importação,Aéreo,987784,EXW,DE-Germany,BR,Campinas,1146,954-783272,135.0,1.2,STANDARD,18/04/2023,21/04/2023,3,4,
Importação,Aéreo,987785,EXW,DE-Germany,BR,Salvador,1146,954-783273,286.8,4.406,EMERGENCY,18/04/2023,20/04/2023,2,4,
Importação,Aéreo,987786,EXW,DE-Germany,BR,Campinas,1146,954-783274,1185.0,2.88,STANDARD,18/04/2023,20/04/2023,2,4,
Importação,Aéreo,987787,EXW,FR-France,BR,Sao Paulo,1147,954-783275,101.0,1.408,STANDARD,18/04/2023,21/04/2023,3,4,
Importação,Aéreo,987788,EXW,DE-Germany,BR,Campinas,1146,954-783276,0.4,0.008,STANDARD,18/04/2023,21/04/2023,3,4,
Importação,Aéreo,987789,EXW,DE-Germany,BR,Campinas,1146,954-783277,719.4,0.96,STANDARD,18/04/2023,20/04/2023,2,3,
Importação,Aéreo,987790,EXW,PL-Poland,BR,Campinas,1148,954-783278,2.0,0.031,STANDARD,18/04/2023,21/04/2023,3,7,
Importação,Aéreo,987791,EXW,RO-Romania,BR,Sao Paulo,1148,954-783279,64.0,0.37,STANDARD,18/04/2023,25/04/2023,7,7,
Importação,Aéreo,987792,EXW,ES-Spain,BR,Sao Paulo,1147,954-783280,24.9,0.022,STANDARD,18/04/2023,20/04/2023,2,5,
Importação,Aéreo,987793,EXW,CH-Switzerland,BR,Campinas,1146,954-783281,4.6,0.032,STANDARD,18/04/2023,21/04/2023,3,3,
Importação,Aéreo,987794,EXW,DE-Germany,BR,Campinas,1146,954-783282,21.5,0.018,STANDARD,19/04/2023,27/04/2023,8,5,
Importação,Aéreo,987795,EXW,DE-Germany,BR,Campinas,1146,954-783283,37.8,0.432,STANDARD,19/04/2023,21/04/2023,2,4,
Importação,Aéreo,987796,EXW,DE-Germany,BR,Campinas,1146,954-783284,3.7,0.018,STANDARD,19/04/2023,21/04/2023,2,4,
Importação,Aéreo,987797,EXW,DE-Germany,BR,Campinas,1146,954-783285,17.0,0.113,STANDARD,19/04/2023,22/04/2023,3,4,
Importação,Aéreo,987798,EXW,FR-France,BR,Campinas,1147,954-783286,23.0,0.114,STANDARD,19/04/2023,21/04/2023,2,4,
Importação,Aéreo,987799,EXW,DE-Germany,BR,Campinas,1146,954-783287,3.0,0.027,STANDARD,19/04/2023,21/04/2023,2,4,
Importação,Aéreo,987800,EXW,DE-Germany,BR,Campinas,1146,954-783288,23.0,0.114,STANDARD,19/04/2023,21/04/2023,2,4,
Importação,Aéreo,987801,EXW,DE-Germany,BR,Campinas,1146,954-783289,14.1,0.006,STANDARD,19/04/2023,21/04/2023,2,4,
Importação,Aéreo,987802,EXW,DE-Germany,BR,Campinas,1146,954-783290,6.0,0.011,STANDARD,19/04/2023,21/04/2023,2,4,
Importação,Aéreo,987803,EXW,DE-Germany,BR,Campinas,1146,954-783291,56.5,0.24,STANDARD,19/04/2023,21/04/2023,2,4,
Importação,Aéreo,987804,EXW,DE-Germany,BR,Campinas,1146,954-783292,18.6,0.034,STANDARD,19/04/2023,21/04/2023,2,4,
Importação,Aéreo,987805,EXW,DE-Germany,BR,Campinas,1146,954-783293,175.0,0.946,STANDARD,19/04/2023,21/04/2023,2,4,
Importação,Aéreo,987806,EXW,DE-Germany,BR,Campinas,1146,954-783294,4.2,0.009,EMERGENCY,19/04/2023,21/04/2023,2,4,
Importação,Aéreo,987807,EXW,DE-Germany,BR,Campinas,1146,954-783295,25.2,0.107,STANDARD,19/04/2023,22/04/2023,3,4,
Importação,Aéreo,987808,FOB,DE-Germany,BR,Campinas,1146,954-783296,44.0,0.362,STANDARD,19/04/2023,22/04/2023,3,4,E06
Importação,Aéreo,987809,EXW,DE-Germany,BR,Campinas,1146,954-783297,176.0,1.094,STANDARD,19/04/2023,21/04/2023,2,4,
Importação,Aéreo,987810,EXW,DE-Germany,BR,Campinas,1146,954-783298,5.0,0.019,STANDARD,19/04/2023,21/04/2023,2,4,
Importação,Aéreo,987811,EXW,DE-Germany,BR,Campinas,1146,954-783299,40.2,0.15,STANDARD,19/04/2023,21/04/2023,2,4,
Importação,Aéreo,987812,EXW,DE-Germany,BR,Sao Paulo,1146,954-783300,33.0,0.269,STANDARD,19/04/2023,21/04/2023,2,4,
Importação,Aéreo,987813,EXW,DE-Germany,BR,Campinas,1146,954-783301,78.0,0.35,STANDARD,19/04/2023,22/04/2023,3,4,
Importação,Aéreo,987814,EXW,DE-Germany,BR,Campinas,1146,954-783302,1.5,0.007,STANDARD,19/04/2023,28/04/2023,9,4,
Importação,Aéreo,987815,EXW,DE-Germany,BR,Campinas,1146,954-783303,0.5,0.008,STANDARD,19/04/2023,28/04/2023,9,4,
Importação,Aéreo,987816,EXW,HU-Hungary,BR,Campinas,1146,954-783304,438.0,0.336,STANDARD,19/04/2023,23/04/2023,4,4,
Importação,Aéreo,987817,EXW,ES-Spain,BR,Sao Paulo,1147,954-783305,705.0,2.438,STANDARD,19/04/2023,26/04/2023,7,5,
Importação,Aéreo,987818,EXW,CH-Switzerland,BR,Campinas,1146,954-783306,4.1,0.032,STANDARD,19/04/2023,25/04/2023,6,3,
Importação,Aéreo,987819,EXW,DE-Germany,BR,Campinas,1146,954-783307,8.9,0.01,STANDARD,20/04/2023,27/04/2023,7,5,
Importação,Aéreo,987820,EXW,DE-Germany,BR,Campinas,1146,954-783308,405.0,3.6,STANDARD,20/04/2023,27/04/2023,7,5,
Importação,Aéreo,987821,EXW,DE-Germany,BR,Campinas,1146,954-783309,39.9,0.129,STANDARD,20/04/2023,21/04/2023,1,4,
Importação,Aéreo,987822,EXW,DE-Germany,BR,Campinas,1146,954-783310,4.0,0.027,STANDARD,20/04/2023,21/04/2023,1,4,E02
Importação,Aéreo,987823,EXW,DE-Germany,BR,Campinas,1146,954-783311,8.0,0.032,STANDARD,20/04/2023,21/04/2023,1,4,
Importação,Aéreo,987824,EXW,DE-Germany,BR,Campinas,1146,954-783312,53.0,0.066,EMERGENCY,20/04/2023,21/04/2023,1,4,
Importação,Aéreo,987825,EXW,DE-Germany,BR,Campinas,1146,954-783313,2.0,0.014,STANDARD,20/04/2023,21/04/2023,1,4,
Importação,Aéreo,987826,EXW,DE-Germany,BR,Campinas,1146,954-783314,963.1,1.92,STANDARD,20/04/2023,21/04/2023,1,4,
Importação,Aéreo,987827,EXW,HU-Hungary,BR,Campinas,1146,954-783315,58.6,0.96,STANDARD,20/04/2023,24/04/2023,4,4,
Importação,Aéreo,987828,EXW,IT-Italy,BR,Sao Paulo,1147,954-783316,5424.0,13.056,STANDARD,20/04/2023,29/04/2023,9,7,
Importação,Aéreo,987829,EXW,SK-Slovakia,BR,Campinas,1148,954-783317,715.0,1.11,EMERGENCY,20/04/2023,23/04/2023,3,3,
Importação,Aéreo,987830,EXW,ES-Spain,BR,Campinas,1147,954-783318,3.0,0.032,STANDARD,20/04/2023,24/04/2023,4,5,
Importação,Aéreo,987831,EXW,ES-Spain,BR,Sao Paulo,1147,954-783319,273.0,1.075,STANDARD,20/04/2023,25/04/2023,5,5,
Importação,Aéreo,987832,EXW,ES-Spain,BR,Sao Paulo,1147,954-783320,42.0,0.072,STANDARD,20/04/2023,24/04/2023,4,5,
Importação,Aéreo,987833,EXW,DE-Germany,BR,Campinas,1146,954-783321,5.0,0.027,STANDARD,21/04/2023,21/04/2023,0,4,
Importação,Aéreo,987834,EXW,DE-Germany,BR,Campinas,1146,954-783322,12.5,0.042,STANDARD,21/04/2023,21/04/2023,0,4,
Importação,Aéreo,987835,EXW,DE-Germany,BR,Campinas,1146,954-783323,18.6,0.034,STANDARD,21/04/2023,24/04/2023,3,4,
Importação,Aéreo,987836,EXW,DE-Germany,BR,Campinas,1146,954-783324,204.0,1.814,STANDARD,21/04/2023,22/04/2023,1,4,
Importação,Aéreo,987837,EXW,DE-Germany,BR,Campinas,1146,954-783325,97.2,0.288,STANDARD,21/04/2023,22/04/2023,1,4,
Importação,Aéreo,987838,EXW,DE-Germany,BR,Campinas,1146,954-783326,135.0,1.2,STANDARD,21/04/2023,21/04/2023,0,4,
Importação,Aéreo,987839,EXW,DE-Germany,BR,Campinas,1146,954-783327,66.8,0.295,STANDARD,21/04/2023,21/04/2023,0,4,
Importação,Aéreo,987840,EXW,DE-Germany,BR,Campinas,1146,954-783328,52.0,0.329,STANDARD,21/04/2023,21/04/2023,0,4,
Importação,Aéreo,987841,EXW,DE-Germany,BR,Campinas,1146,954-783329,1183.3,2.112,STANDARD,21/04/2023,21/04/2023,0,4,
Importação,Aéreo,987842,EXW,DE-Germany,BR,Campinas,1146,954-783330,236.8,0.672,STANDARD,21/04/2023,24/04/2023,3,4,
Importação,Aéreo,987843,EXW,DE-Germany,BR,Campinas,1146,954-783331,236.8,0.672,STANDARD,21/04/2023,24/04/2023,3,4,
Importação,Aéreo,987844,EXW,DE-Germany,BR,Campinas,1146,954-783332,731.0,0.528,STANDARD,21/04/2023,24/04/2023,3,4,
Importação,Aéreo,987845,EXW,DE-Germany,BR,Campinas,1146,954-783333,182.0,0.768,EMERGENCY,21/04/2023,24/04/2023,3,4,
Importação,Aéreo,987846,EXW,HU-Hungary,BR,Campinas,1146,954-783334,731.0,0.528,STANDARD,21/04/2023,24/04/2023,3,4,
Importação,Aéreo,987847,FOB,HU-Hungary,BR,Campinas,1146,954-783335,675.0,2.074,STANDARD,21/04/2023,24/04/2023,3,4,
Importação,Aéreo,987848,FOB,HU-Hungary,BR,Campinas,1146,954-783336,18.2,0.103,STANDARD,21/04/2023,24/04/2023,3,4,
Importação,Aéreo,987849,EXW,HU-Hungary,BR,Campinas,1146,954-783337,23.0,0.301,STANDARD,21/04/2023,24/04/2023,3,4,
Importação,Aéreo,987850,FOB,HU-Hungary,BR,Campinas,1146,954-783338,139.5,0.216,STANDARD,21/04/2023,24/04/2023,3,4,
Importação,Aéreo,987851,EXW,HU-Hungary,BR,Campinas,1146,954-783339,1.7,0.032,STANDARD,21/04/2023,24/04/2023,3,4,
Importação,Aéreo,987852,EXW,HU-Hungary,BR,Campinas,1146,954-783340,89.1,0.336,STANDARD,21/04/2023,22/04/2023,1,3,
Importação,Aéreo,987853,EXW,IT-Italy,BR,Sao Paulo,1147,954-783341,2712.0,5.914,STANDARD,21/04/2023,26/04/2023,5,5,
Importação,Aéreo,987854,EXW,IT-Italy,BR,Sao Paulo,1147,954-783342,116.0,0.162,STANDARD,21/04/2023,28/04/2023,7,7,
Importação,Aéreo,987855,EXW,SK-Slovakia,BR,Campinas,1148,954-783343,481.0,0.66,STANDARD,21/04/2023,25/04/2023,4,5,
Importação,Aéreo,987856,EXW,SI-Slovenia,BR,Campinas,1148,954-783344,256.0,0.461,STANDARD,21/04/2023,24/04/2023,3,6,
Importação,Aéreo,987857,EXW,CH-Switzerland,BR,Campinas,1146,954-783345,8.0,0.048,STANDARD,21/04/2023,23/04/2023,2,3,
Importação,Aéreo,987858,EXW,GB-United Kingdom,BR,Sao Paulo,1147,954-783346,2.76,0.014,STANDARD,21/04/2023,25/04/2023,4,4,
Importação,Aéreo,987859,FOB,DE-Germany,BR,Campinas,1146,954-783347,107.0,1.44,STANDARD,22/04/2023,26/04/2023,4,4,
Importação,Aéreo,987860,FOB,DE-Germany,BR,Campinas,1146,954-783348,35.0,0.202,STANDARD,22/04/2023,25/04/2023,3,4,
Importação,Aéreo,987861,EXW,DE-Germany,BR,Campinas,1146,954-783349,33.5,0.126,STANDARD,22/04/2023,25/04/2023,3,4,
Importação,Aéreo,987862,EXW,DE-Germany,BR,Campinas,1146,954-783350,282.0,0.746,STANDARD,22/04/2023,24/04/2023,2,4,
Importação,Aéreo,987863,EXW,DE-Germany,BR,Campinas,1146,954-783351,104.0,0.9,STANDARD,22/04/2023,24/04/2023,2,4,
Importação,Aéreo,987864,EXW,DE-Germany,BR,Campinas,1146,954-783352,113.0,1.15,STANDARD,22/04/2023,24/04/2023,2,4,
Importação,Aéreo,987865,EXW,DE-Germany,BR,Campinas,1146,954-783353,194.8,1.832,STANDARD,22/04/2023,24/04/2023,2,4,
Importação,Aéreo,987866,EXW,DE-Germany,BR,Campinas,1146,954-783354,33.0,0.192,STANDARD,22/04/2023,24/04/2023,2,4,
Importação,Aéreo,987867,EXW,DE-Germany,BR,Campinas,1146,954-783355,110.2,0.032,STANDARD,22/04/2023,24/04/2023,2,4,
Importação,Aéreo,987868,FOB,DE-Germany,BR,Campinas,1146,954-783356,326.0,0.736,STANDARD,22/04/2023,24/04/2023,2,4,
Importação,Aéreo,987869,EXW,HU-Hungary,BR,Campinas,1146,954-783357,28.0,0.044,STANDARD,22/04/2023,24/04/2023,2,4,
Importação,Aéreo,987870,EXW,HU-Hungary,BR,Campinas,1146,954-783358,0.7,0.002,EMERGENCY,22/04/2023,24/04/2023,2,4,
Importação,Aéreo,987871,EXW,HU-Hungary,BR,Campinas,1146,954-783359,0.3,0.004,STANDARD,22/04/2023,24/04/2023,2,4,
Importação,Aéreo,987872,EXW,HU-Hungary,BR,Campinas,1146,954-783360,3.5,0.055,STANDARD,22/04/2023,25/04/2023,3,4,
Importação,Aéreo,987873,EXW,HU-Hungary,BR,Campinas,1146,954-783361,203.0,1.814,STANDARD,22/04/2023,26/04/2023,4,4,
